MinMax,1587738550.3854022,8.123934030532837,3,Simple,0
MinMax,1587738558.5149853,8.385781049728394,3,Simple,0
MinMax,1587738566.9048555,3.1438047885894775,3,Simple,0
MinMax,1587738570.0537603,11.025990009307861,3,Simple,0
MinMax,1587738581.083819,13.769875526428223,3,Simple,0
MinMax,1587738594.8578432,5.049566268920898,3,Simple,0
MinMax,1587738599.9113257,5.061983585357666,3,Simple,0
MinMax,1587738604.9787588,1.1872265338897705,3,Simple,0
MinMax,1587738606.1699874,0.5329267978668213,3,Simple,0
MinMax,1587738606.7068357,0.00013947486877441406,3,Simple,0
MinMax,1587738606.7106209,8.228866577148438,3,Simple,1
MinMax,1587738614.9434817,8.710771799087524,3,Simple,1
MinMax,1587738623.6593783,2.467646598815918,3,Simple,1
MinMax,1587738626.1312704,9.438008546829224,3,Simple,1
MinMax,1587738635.573373,3.814452886581421,3,Simple,1
MinMax,1587738639.3919954,1.8975882530212402,3,Simple,1
MinMax,1587738641.2937098,1.9913609027862549,3,Simple,1
MinMax,1587738643.2892869,0.0001201629638671875,3,Simple,1
MinMax,1587738643.2926538,8.256028413772583,3,Simple,2
MinMax,1587738651.5526335,10.08240818977356,3,Simple,2
MinMax,1587738661.6393683,5.812528371810913,3,Simple,2
MinMax,1587738667.4561362,12.20496678352356,3,Simple,2
MinMax,1587738679.6654232,3.01483154296875,3,Simple,2
MinMax,1587738682.6846237,2.179302215576172,3,Simple,2
MinMax,1587738684.8682585,0.723081111907959,3,Simple,2
MinMax,1587738685.5955765,0.29509639739990234,3,Simple,2
MinMax,1587738685.8960986,0.00013136863708496094,3,Simple,2
MinMax,1587738685.900476,8.236852169036865,3,Simple,3
MinMax,1587738694.1417866,10.016445398330688,3,Simple,3
MinMax,1587738704.1626012,4.30036473274231,3,Simple,3
MinMax,1587738708.4673083,3.2881436347961426,3,Simple,3
MinMax,1587738711.7597668,21.320610761642456,3,Simple,3
MinMax,1587738733.0846345,2.2712690830230713,3,Simple,3
MinMax,1587738735.3601897,13.599148750305176,3,Simple,3
MinMax,1587738748.963672,0.6540968418121338,3,Simple,3
MinMax,1587738749.6219292,0.12708115577697754,3,Simple,3
MinMax,1587738749.7530506,8.08115530014038,3,Simple,4
MinMax,1587738757.8393023,8.35160756111145,3,Simple,4
MinMax,1587738766.1954224,13.157553434371948,3,Simple,4
MinMax,1587738779.357642,11.182823419570923,3,Simple,4
MinMax,1587738790.5448403,12.837061643600464,3,Simple,4
MinMax,1587738803.3864262,5.013327360153198,3,Simple,4
MinMax,1587738808.4042428,1.8881371021270752,3,Simple,4
MinMax,1587738810.2967758,0.5087471008300781,3,Simple,4
MinMax,1587738810.810268,0.15981721878051758,3,Simple,4
MinMax,1587738810.974533,0.16640925407409668,3,Simple,4
MinMax,1587738811.1455152,0.00012254714965820312,3,Simple,4
MinMax,1587738811.1491108,8.173951148986816,3,Simple,5
MinMax,1587738819.327513,10.001911878585815,3,Simple,5
MinMax,1587738829.333834,5.738508939743042,3,Simple,5
MinMax,1587738835.0767946,12.203433513641357,3,Simple,5
MinMax,1587738847.2846794,7.836248874664307,3,Simple,5
MinMax,1587738855.1254163,3.5694806575775146,3,Simple,5
MinMax,1587738858.699225,0.5317683219909668,3,Simple,5
MinMax,1587738859.2353785,0.9287385940551758,3,Simple,5
MinMax,1587738860.1685042,0.2719874382019043,3,Simple,5
MinMax,1587738860.4449403,0.2620890140533447,3,Simple,5
MinMax,1587738860.7114751,0.0001246929168701172,3,Simple,5
MinMax,1587738860.7153041,8.227832317352295,3,Simple,6
MinMax,1587738868.947517,11.261651992797852,3,Simple,6
MinMax,1587738880.2138975,7.098976373672485,3,Simple,6
MinMax,1587738887.3175156,3.7654216289520264,3,Simple,6
MinMax,1587738891.0873682,10.311509847640991,3,Simple,6
MinMax,1587738901.403718,10.319045543670654,3,Simple,6
MinMax,1587738911.7275212,0.7548725605010986,3,Simple,6
MinMax,1587738912.4869285,1.5068306922912598,3,Simple,6
MinMax,1587738913.9983706,0.000141143798828125,3,Simple,6
MinMax,1587738914.0020928,8.25933837890625,3,Simple,7
MinMax,1587738922.266353,10.134035110473633,3,Simple,7
MinMax,1587738932.4069908,12.957303524017334,3,Simple,7
MinMax,1587738945.3687482,19.178089141845703,3,Simple,7
MinMax,1587738964.5513482,1.7738566398620605,3,Simple,7
MinMax,1587738966.3297515,1.5140562057495117,3,Simple,7
MinMax,1587738967.8483133,8.871808290481567,3,Simple,7
MinMax,1587738976.7249534,0.7976293563842773,3,Simple,7
MinMax,1587738977.5271554,0.21887803077697754,3,Simple,7
MinMax,1587738977.7508132,0.06823039054870605,3,Simple,7
MinMax,1587738977.823618,0.00010728836059570312,3,Simple,7
MinMax,1587738977.826979,8.133553266525269,3,Simple,8
MinMax,1587738985.9654498,9.992255687713623,3,Simple,8
MinMax,1587738995.9622986,3.6669037342071533,3,Simple,8
MinMax,1587738999.6345284,3.088557481765747,3,Simple,8
MinMax,1587739002.7276921,9.010222911834717,3,Simple,8
MinMax,1587739011.74265,3.510751485824585,3,Simple,8
MinMax,1587739015.2578526,4.337369918823242,3,Simple,8
MinMax,1587739019.5997622,0.586869478225708,3,Simple,8
MinMax,1587739020.191253,0.17287564277648926,3,Simple,8
MinMax,1587739020.3687327,0.0001220703125,3,Simple,8
MinMax,1587739020.3730264,8.922755241394043,3,Simple,9
MinMax,1587739029.3004882,9.134700775146484,3,Simple,9
MinMax,1587739038.4398773,5.875223159790039,3,Simple,9
MinMax,1587739044.3199642,19.018665552139282,3,Simple,9
